game,away,home,away-score,home-score,date,attendance
380823130,KC,TB,3.0,4.0,2018-08-23,"9,088"
380823102,CLE,BOS,0.0,7.0,2018-08-23,"37,396"
380823130,KC,TB,3.0,4.0,2018-08-23,"9,088"
380823102,CLE,BOS,0.0,7.0,2018-08-23,"37,396"
380824101,NYY,BAL,7.0,5.0,2018-08-24,"27,150"
380824130,BOS,TB,3.0,10.0,2018-08-24,"19,723"
380824114,PHI,TOR,2.0,4.0,2018-08-24,"26,292"
380824101,NYY,BAL,7.0,5.0,2018-08-24,"27,150"
380824114,PHI,TOR,2.0,4.0,2018-08-24,"26,292"
380824130,BOS,TB,3.0,10.0,2018-08-24,"19,723"
380825301,NYY,BAL,5.0,1.0,2018-08-25,"26,236"
380825201,NYY,BAL,10.0,3.0,2018-08-25,"32,445"
380825130,BOS,TB,1.0,5.0,2018-08-25,"25,695"
380825201,NYY,BAL,10.0,3.0,2018-08-25,"32,445"
380825114,PHI,TOR,6.0,8.0,2018-08-25,"33,127"
380825114,PHI,TOR,6.0,8.0,2018-08-25,"33,127"
380825301,NYY,BAL,5.0,1.0,2018-08-25,"26,236"
380825130,BOS,TB,1.0,5.0,2018-08-25,"25,695"
380826114,PHI,TOR,8.0,3.0,2018-08-26,"28,209"
380826130,BOS,TB,1.0,9.0,2018-08-26,"23,448"
380826130,BOS,TB,1.0,9.0,2018-08-26,"23,448"
380826114,PHI,TOR,8.0,3.0,2018-08-26,"28,209"
380827110,CHW,NYY,6.0,2.0,2018-08-27,"41,456"
380826101,NYY,BAL,5.0,3.0,2018-08-27,"17,343"
380827101,TOR,BAL,0.0,7.0,2018-08-27,"15,436"
380827101,TOR,BAL,0.0,7.0,2018-08-27,"15,436"
380827110,CHW,NYY,6.0,2.0,2018-08-27,"41,456"
380826101,NYY,BAL,5.0,3.0,2018-08-27,"17,343"
380828102,MIA,BOS,7.0,8.0,2018-08-28,"36,708"
380828102,MIA,BOS,7.0,8.0,2018-08-28,"36,708"
380828101,TOR,BAL,5.0,12.0,2018-08-28,"11,762"
380828110,CHW,NYY,4.0,5.0,2018-08-28,"40,015"
380828101,TOR,BAL,5.0,12.0,2018-08-28,"11,762"
380828110,CHW,NYY,4.0,5.0,2018-08-28,"40,015"
380828115,TB,ATL,5.0,9.0,2018-08-28,"21,216"
380828115,TB,ATL,5.0,9.0,2018-08-28,"21,216"
380829102,MIA,BOS,6.0,14.0,2018-08-29,"36,628"
380829102,MIA,BOS,6.0,14.0,2018-08-29,"36,628"
380829101,TOR,BAL,5.0,10.0,2018-08-29,"11,834"
380829101,TOR,BAL,5.0,10.0,2018-08-29,"11,834"
380829115,TB,ATL,8.0,5.0,2018-08-29,"20,876"
380829110,CHW,NYY,4.0,1.0,2018-08-29,"40,887"
380829115,TB,ATL,8.0,5.0,2018-08-29,"20,876"
380829110,CHW,NYY,4.0,1.0,2018-08-29,"40,887"
380830110,DET,NYY,8.0,7.0,2018-08-30,"37,195"
380830110,DET,NYY,8.0,7.0,2018-08-30,"37,195"
380830104,BOS,CHW,9.0,4.0,2018-08-31,"18,015"
380831105,TB,CLE,0.0,3.0,2018-08-31,"25,639"
380831110,DET,NYY,5.0,7.0,2018-08-31,"41,026"
380830104,BOS,CHW,9.0,4.0,2018-08-31,"18,015"
380831128,TOR,MIA,6.0,5.0,2018-08-31,"8,871"
380831105,TB,CLE,0.0,3.0,2018-08-31,"25,639"
380831110,DET,NYY,5.0,7.0,2018-08-31,"41,026"
380831128,TOR,MIA,6.0,5.0,2018-08-31,"8,871"
380831107,BAL,KC,2.0,9.0,2018-09-01,"15,394"
380901128,TOR,MIA,3.0,6.0,2018-09-01,"11,174"
380901105,TB,CLE,5.0,3.0,2018-09-01,"31,816"
380901104,BOS,CHW,6.0,1.0,2018-09-01,"22,639"
380831104,BOS,CHW,1.0,6.0,2018-09-01,"23,625"
380831104,BOS,CHW,1.0,6.0,2018-09-01,"23,625"
380831107,BAL,KC,2.0,9.0,2018-09-01,"15,394"
380901110,DET,NYY,1.0,2.0,2018-09-01,"42,816"
380901104,BOS,CHW,6.0,1.0,2018-09-01,"22,639"
380901105,TB,CLE,5.0,3.0,2018-09-01,"31,816"
380901128,TOR,MIA,3.0,6.0,2018-09-01,"11,174"
380901107,BAL,KC,4.0,5.0,2018-09-01,"15,358"
380901110,DET,NYY,1.0,2.0,2018-09-01,"42,816"
380901107,BAL,KC,4.0,5.0,2018-09-01,"15,358"
380902105,TB,CLE,6.0,4.0,2018-09-02,"26,535"
380902110,DET,NYY,11.0,7.0,2018-09-02,"43,721"
380902110,DET,NYY,11.0,7.0,2018-09-02,"43,721"
380902128,TOR,MIA,6.0,1.0,2018-09-02,"9,617"
380902104,BOS,CHW,0.0,8.0,2018-09-02,"30,745"
380902128,TOR,MIA,6.0,1.0,2018-09-02,"9,617"
380902105,TB,CLE,6.0,4.0,2018-09-02,"26,535"
380902104,BOS,CHW,0.0,8.0,2018-09-02,"30,745"
380902107,BAL,KC,1.0,9.0,2018-09-02,"18,463"
380902107,BAL,KC,1.0,9.0,2018-09-02,"18,463"
380903115,BOS,ATL,8.0,2.0,2018-09-03,"40,394"
380903114,TB,TOR,7.0,1.0,2018-09-03,"18,034"
380903111,NYY,OAK,3.0,6.0,2018-09-03,"40,546"
380903111,NYY,OAK,3.0,6.0,2018-09-03,"40,546"
380903114,TB,TOR,7.0,1.0,2018-09-03,"18,034"
380903115,BOS,ATL,8.0,2.0,2018-09-03,"40,394"
380903112,BAL,SEA,1.0,2.0,2018-09-04,"20,579"
380904114,TB,TOR,4.0,0.0,2018-09-04,"17,594"
380903112,BAL,SEA,1.0,2.0,2018-09-04,"20,579"
380904114,TB,TOR,4.0,0.0,2018-09-04,"17,594"
380904115,BOS,ATL,5.0,1.0,2018-09-04,"35,333"
380904115,BOS,ATL,5.0,1.0,2018-09-04,"35,333"
380905114,TB,TOR,3.0,10.0,2018-09-05,"17,872"
380905115,BOS,ATL,9.0,8.0,2018-09-05,"28,386"
380904112,BAL,SEA,5.0,3.0,2018-09-05,"11,265"
380904111,NYY,OAK,5.0,1.0,2018-09-05,"17,536"
380904111,NYY,OAK,5.0,1.0,2018-09-05,"17,536"
380904112,BAL,SEA,5.0,3.0,2018-09-05,"11,265"
380905115,BOS,ATL,9.0,8.0,2018-09-05,"28,386"
380905114,TB,TOR,3.0,10.0,2018-09-05,"17,872"
380905112,BAL,SEA,2.0,5.0,2018-09-06,"15,017"
380905111,NYY,OAK,2.0,8.0,2018-09-06,"21,004"
380906114,CLE,TOR,9.0,4.0,2018-09-06,"20,618"
380905111,NYY,OAK,2.0,8.0,2018-09-06,"21,004"
380905112,BAL,SEA,2.0,5.0,2018-09-06,"15,017"
380906114,CLE,TOR,9.0,4.0,2018-09-06,"20,618"
380907102,HOU,BOS,6.0,3.0,2018-09-07,"36,930"
380907114,CLE,TOR,2.0,3.0,2018-09-07,"26,830"
380907130,BAL,TB,2.0,14.0,2018-09-07,"12,436"
380907102,HOU,BOS,6.0,3.0,2018-09-07,"36,930"
380907114,CLE,TOR,2.0,3.0,2018-09-07,"26,830"
380907130,BAL,TB,2.0,14.0,2018-09-07,"12,436"
380908114,CLE,TOR,9.0,8.0,2018-09-08,"35,353"
380908130,BAL,TB,5.0,10.0,2018-09-08,"10,275"
380908102,HOU,BOS,5.0,3.0,2018-09-08,"36,684"
380908102,HOU,BOS,5.0,3.0,2018-09-08,"36,684"
380907112,NYY,SEA,4.0,0.0,2018-09-08,"32,195"
380908130,BAL,TB,5.0,10.0,2018-09-08,"10,275"
380907112,NYY,SEA,4.0,0.0,2018-09-08,"32,195"
380908114,CLE,TOR,9.0,8.0,2018-09-08,"35,353"
380908112,NYY,SEA,4.0,2.0,2018-09-09,"38,733"
380909114,CLE,TOR,2.0,6.0,2018-09-09,"31,184"
380909130,BAL,TB,3.0,8.0,2018-09-09,"13,632"
380909112,NYY,SEA,2.0,3.0,2018-09-09,"34,917"
380908112,NYY,SEA,4.0,2.0,2018-09-09,"38,733"
380909114,CLE,TOR,2.0,6.0,2018-09-09,"31,184"
380909130,BAL,TB,3.0,8.0,2018-09-09,"13,632"
380909112,NYY,SEA,2.0,3.0,2018-09-09,"34,917"
380909102,HOU,BOS,5.0,6.0,2018-09-10,"32,787"
380910130,CLE,TB,5.0,6.0,2018-09-10,"12,724"
380909102,HOU,BOS,5.0,6.0,2018-09-10,"32,787"
380910130,CLE,TB,5.0,6.0,2018-09-10,"12,724"
380910109,NYY,MIN,7.0,2.0,2018-09-11,"21,565"
380911101,OAK,BAL,3.0,2.0,2018-09-11,"9,141"
380911102,TOR,BOS,2.0,7.0,2018-09-11,"34,747"
380911130,CLE,TB,2.0,0.0,2018-09-11,"10,599"
380911101,OAK,BAL,3.0,2.0,2018-09-11,"9,141"
380910109,NYY,MIN,7.0,2.0,2018-09-11,"21,565"
380911102,TOR,BOS,2.0,7.0,2018-09-11,"34,747"
380911130,CLE,TB,2.0,0.0,2018-09-11,"10,599"
380911109,NYY,MIN,5.0,10.0,2018-09-12,"20,343"
380912130,CLE,TB,1.0,3.0,2018-09-12,"10,654"
380912102,TOR,BOS,0.0,1.0,2018-09-12,"35,178"
380911109,NYY,MIN,5.0,10.0,2018-09-12,"20,343"
380912130,CLE,TB,1.0,3.0,2018-09-12,"10,654"
380912101,OAK,BAL,10.0,0.0,2018-09-12,"10,480"
380912101,OAK,BAL,10.0,0.0,2018-09-12,"10,480"
380912102,TOR,BOS,0.0,1.0,2018-09-12,"35,178"
380912109,NYY,MIN,1.0,3.0,2018-09-13,"24,134"
380912109,NYY,MIN,1.0,3.0,2018-09-13,"24,134"
380913102,TOR,BOS,3.0,4.0,2018-09-13,"36,427"
380913101,OAK,BAL,3.0,5.0,2018-09-13,"11,714"
380913101,OAK,BAL,3.0,5.0,2018-09-13,"11,714"
380913102,TOR,BOS,3.0,4.0,2018-09-13,"36,427"
380914102,NYM,BOS,8.0,0.0,2018-09-14,"37,117"
380914101,CHW,BAL,8.0,6.0,2018-09-14,"18,265"
380914130,OAK,TB,2.0,1.0,2018-09-14,"11,549"
380914110,TOR,NYY,0.0,11.0,2018-09-14,"40,138"
380914102,NYM,BOS,8.0,0.0,2018-09-14,"37,117"
380914130,OAK,TB,2.0,1.0,2018-09-14,"11,549"
380914101,CHW,BAL,8.0,6.0,2018-09-14,"18,265"
380914110,TOR,NYY,0.0,11.0,2018-09-14,"40,138"
380915102,NYM,BOS,3.0,5.0,2018-09-15,"36,611"
380915130,OAK,TB,5.0,7.0,2018-09-15,"15,154"
380915110,TOR,NYY,8.0,7.0,2018-09-15,"43,130"
380915110,TOR,NYY,8.0,7.0,2018-09-15,"43,130"
380915102,NYM,BOS,3.0,5.0,2018-09-15,"36,611"
380915130,OAK,TB,5.0,7.0,2018-09-15,"15,154"
380915101,CHW,BAL,2.0,0.0,2018-09-15,"23,266"
380915101,CHW,BAL,2.0,0.0,2018-09-15,"23,266"
380916130,OAK,TB,4.0,5.0,2018-09-16,"13,197"
380916101,CHW,BAL,4.0,8.0,2018-09-16,"19,104"
380916101,CHW,BAL,4.0,8.0,2018-09-16,"19,104"
380916110,TOR,NYY,3.0,2.0,2018-09-16,"41,758"
380916102,NYM,BOS,3.0,4.0,2018-09-16,"36,526"
380916102,NYM,BOS,3.0,4.0,2018-09-16,"36,526"
380916110,TOR,NYY,3.0,2.0,2018-09-16,"41,758"
380916130,OAK,TB,4.0,5.0,2018-09-16,"13,197"
380917101,TOR,BAL,5.0,0.0,2018-09-17,"8,198"
380917101,TOR,BAL,5.0,0.0,2018-09-17,"8,198"
380917113,TB,TEX,3.0,0.0,2018-09-18,"21,840"
380918101,TOR,BAL,6.0,4.0,2018-09-18,"9,096"
380918110,BOS,NYY,2.0,3.0,2018-09-18,"38,695"
380918110,BOS,NYY,2.0,3.0,2018-09-18,"38,695"
380918101,TOR,BAL,6.0,4.0,2018-09-18,"9,096"
380917113,TB,TEX,3.0,0.0,2018-09-18,"21,840"
380919113,TB,TEX,9.0,3.0,2018-09-19,"25,168"
380918113,TB,TEX,4.0,0.0,2018-09-19,"23,523"
380919110,BOS,NYY,1.0,10.0,2018-09-19,"43,297"
380919101,TOR,BAL,1.0,2.0,2018-09-19,"11,337"
380919101,TOR,BAL,1.0,2.0,2018-09-19,"11,337"
380919110,BOS,NYY,1.0,10.0,2018-09-19,"43,297"
380919113,TB,TEX,9.0,3.0,2018-09-19,"25,168"
380918113,TB,TEX,4.0,0.0,2018-09-19,"23,523"
380920110,BOS,NYY,11.0,6.0,2018-09-20,"47,351"
380920114,TB,TOR,8.0,9.0,2018-09-20,"19,478"
380920114,TB,TOR,8.0,9.0,2018-09-20,"19,478"
380920110,BOS,NYY,11.0,6.0,2018-09-20,"47,351"
380921105,BOS,CLE,7.0,5.0,2018-09-21,"27,892"
380921105,BOS,CLE,7.0,5.0,2018-09-21,"27,892"
380921110,BAL,NYY,8.0,10.0,2018-09-21,"39,903"
380921114,TB,TOR,11.0,3.0,2018-09-21,"21,167"
380921110,BAL,NYY,8.0,10.0,2018-09-21,"39,903"
380921114,TB,TOR,11.0,3.0,2018-09-21,"21,167"
380922105,BOS,CLE,4.0,5.0,2018-09-22,"35,095"
380922110,BAL,NYY,2.0,3.0,2018-09-22,"40,185"
380922114,TB,TOR,2.0,5.0,2018-09-22,"27,648"
380922105,BOS,CLE,4.0,5.0,2018-09-22,"35,095"
380922110,BAL,NYY,2.0,3.0,2018-09-22,"40,185"
380922114,TB,TOR,2.0,5.0,2018-09-22,"27,648"
380923110,BAL,NYY,6.0,3.0,2018-09-23,"43,606"
380923114,TB,TOR,5.0,2.0,2018-09-23,"23,944"
380923105,BOS,CLE,3.0,4.0,2018-09-23,"27,879"
380923105,BOS,CLE,3.0,4.0,2018-09-23,"27,879"
380923114,TB,TOR,5.0,2.0,2018-09-23,"23,944"
380923110,BAL,NYY,6.0,3.0,2018-09-23,"43,606"
380924130,NYY,TB,4.0,1.0,2018-09-24,"13,832"
380924102,BAL,BOS,2.0,6.0,2018-09-24,"35,619"
380924102,BAL,BOS,2.0,6.0,2018-09-24,"35,619"
380924114,HOU,TOR,5.0,3.0,2018-09-24,"23,463"
380924114,HOU,TOR,5.0,3.0,2018-09-24,"23,463"
380924130,NYY,TB,4.0,1.0,2018-09-24,"13,832"
380925130,NYY,TB,9.0,2.0,2018-09-25,"10,953"
380925114,HOU,TOR,4.0,1.0,2018-09-25,"28,440"
380925130,NYY,TB,9.0,2.0,2018-09-25,"10,953"
380925114,HOU,TOR,4.0,1.0,2018-09-25,"28,440"
380926130,NYY,TB,7.0,8.0,2018-09-26,"11,325"
380926302,BAL,BOS,10.0,3.0,2018-09-26,"34,445"
380926130,NYY,TB,7.0,8.0,2018-09-26,"11,325"
380926114,HOU,TOR,1.0,3.0,2018-09-26,"22,828"
380926202,BAL,BOS,3.0,19.0,2018-09-26,"33,577"
380926202,BAL,BOS,3.0,19.0,2018-09-26,"33,577"
380926302,BAL,BOS,10.0,3.0,2018-09-26,"34,445"
380926114,HOU,TOR,1.0,3.0,2018-09-26,"22,828"
380927130,NYY,TB,12.0,1.0,2018-09-27,"12,349"
380927130,NYY,TB,12.0,1.0,2018-09-27,"12,349"
380928101,HOU,BAL,2.0,1.0,2018-09-28,"18,434"
380928130,TOR,TB,7.0,6.0,2018-09-28,"12,061"
380928130,TOR,TB,7.0,6.0,2018-09-28,"12,061"
380928101,HOU,BAL,2.0,1.0,2018-09-28,"18,434"
380928102,NYY,BOS,11.0,6.0,2018-09-28,"36,779"
380928102,NYY,BOS,11.0,6.0,2018-09-28,"36,779"
380929102,NYY,BOS,8.0,5.0,2018-09-29,"36,375"
380929201,HOU,BAL,4.0,3.0,2018-09-29,
380929301,HOU,BAL,5.0,2.0,2018-09-29,"26,020"
380929130,TOR,TB,3.0,4.0,2018-09-29,"13,221"
380929301,HOU,BAL,5.0,2.0,2018-09-29,"26,020"
380929130,TOR,TB,3.0,4.0,2018-09-29,"13,221"
380929201,HOU,BAL,4.0,3.0,2018-09-29,
380929102,NYY,BOS,8.0,5.0,2018-09-29,"36,375"
380930102,NYY,BOS,2.0,10.0,2018-09-30,"36,201"
380930130,TOR,TB,4.0,9.0,2018-09-30,"13,313"
380930130,TOR,TB,4.0,9.0,2018-09-30,"13,313"
380930102,NYY,BOS,2.0,10.0,2018-09-30,"36,201"
380930101,HOU,BAL,0.0,4.0,2018-09-30,"24,916"
380930101,HOU,BAL,0.0,4.0,2018-09-30,"24,916"
381003110,OAK,NYY,2.0,7.0,2018-10-04,"49,620"
381003110,OAK,NYY,2.0,7.0,2018-10-04,"49,620"
381005102,NYY,BOS,4.0,5.0,2018-10-05,"39,059"
381005102,NYY,BOS,4.0,5.0,2018-10-05,"39,059"
381006102,NYY,BOS,6.0,2.0,2018-10-07,"39,151"
381006102,NYY,BOS,6.0,2.0,2018-10-07,"39,151"
381008110,BOS,NYY,16.0,1.0,2018-10-08,"49,657"
381008110,BOS,NYY,16.0,1.0,2018-10-08,"49,657"
381009110,BOS,NYY,4.0,3.0,2018-10-10,"49,641"
381009110,BOS,NYY,4.0,3.0,2018-10-10,"49,641"
381013102,HOU,BOS,7.0,2.0,2018-10-14,"38,007"
381014102,HOU,BOS,5.0,7.0,2018-10-14,"37,960"
381014102,HOU,BOS,5.0,7.0,2018-10-14,"37,960"
381013102,HOU,BOS,7.0,2.0,2018-10-14,"38,007"
381016118,BOS,HOU,8.0,2.0,2018-10-16,"43,102"
381016118,BOS,HOU,8.0,2.0,2018-10-16,"43,102"
381017118,BOS,HOU,8.0,6.0,2018-10-18,"43,277"
381017118,BOS,HOU,8.0,6.0,2018-10-18,"43,277"
381018118,BOS,HOU,4.0,1.0,2018-10-19,"43,210"
381018118,BOS,HOU,4.0,1.0,2018-10-19,"43,210"
381023102,LAD,BOS,4.0,8.0,2018-10-24,"38,454"
381023102,LAD,BOS,4.0,8.0,2018-10-24,"38,454"
381024102,LAD,BOS,2.0,4.0,2018-10-25,"38,644"
381024102,LAD,BOS,2.0,4.0,2018-10-25,"38,644"
381026119,BOS,LAD,2.0,3.0,2018-10-27,"53,114"
381026119,BOS,LAD,2.0,3.0,2018-10-27,"53,114"
381027119,BOS,LAD,9.0,6.0,2018-10-28,"54,400"
381027119,BOS,LAD,9.0,6.0,2018-10-28,"54,400"
381028119,BOS,LAD,5.0,1.0,2018-10-29,"54,367"
381028119,BOS,LAD,5.0,1.0,2018-10-29,"54,367"
401079080,BOS,BAL,6.0,4.0,2019-03-20,"8,623"
401079079,ATL,TOR,8.0,7.0,2019-03-20,"5,097"
401079084,NYY,HOU,1.0,2.0,2019-03-20,"9,319"
401079079,ATL,TOR,8.0,7.0,2019-03-20,"5,097"
401079084,NYY,HOU,1.0,2.0,2019-03-20,"9,319"
401079080,BOS,BAL,6.0,4.0,2019-03-20,"8,623"
401079086,ATL,TB,1.0,8.0,2019-03-21,"4,045"
401079086,ATL,TB,1.0,8.0,2019-03-21,"4,045"
401079090,NYY,STL,3.0,11.0,2019-03-21,"7,523"
401079087,BAL,PIT,5.0,7.0,2019-03-21,"6,049"
401079090,NYY,STL,3.0,11.0,2019-03-21,"7,523"
401079092,TOR,PHI,6.0,13.0,2019-03-21,"8,934"
401079183,TB,BOS,0.0,8.0,2019-03-21,"9,948"
401079183,TB,BOS,0.0,8.0,2019-03-21,"9,948"
401079087,BAL,PIT,5.0,7.0,2019-03-21,"6,049"
401079092,TOR,PHI,6.0,13.0,2019-03-21,"8,934"
401079093,BAL,TOR,0.0,4.0,2019-03-22,"5,139"
401079097,PHI,NYY,3.0,6.0,2019-03-22,"10,196"
401079094,BOS,MIN,10.0,6.0,2019-03-22,"9,022"
401079098,PIT,TB,2.0,3.0,2019-03-22,"4,724"
401079097,PHI,NYY,3.0,6.0,2019-03-22,"10,196"
401079098,PIT,TB,2.0,3.0,2019-03-22,"4,724"
401079094,BOS,MIN,10.0,6.0,2019-03-22,"9,022"
401079093,BAL,TOR,0.0,4.0,2019-03-22,"5,139"
401079106,TOR,NYY,7.0,3.0,2019-03-23,"10,097"
401079101,MIN,BAL,8.0,7.0,2019-03-23,"7,335"
401079186,PIT,BOS,3.0,12.0,2019-03-23,"10,163"
401079106,TOR,NYY,7.0,3.0,2019-03-23,"10,097"
401079105,TB,DET,7.0,8.0,2019-03-23,"8,122"
401079186,PIT,BOS,3.0,12.0,2019-03-23,"10,163"
401079101,MIN,BAL,8.0,7.0,2019-03-23,"7,335"
401079105,TB,DET,7.0,8.0,2019-03-23,"8,122"
401079111,TOR,DET,6.0,18.0,2019-03-24,"7,869"
401079110,TB,ATL,2.0,4.0,2019-03-24,"7,067"
401079187,PIT,BAL,1.0,1.0,2019-03-24,"5,954"
401079111,TOR,DET,6.0,18.0,2019-03-24,"7,869"
401079109,NYY,MIN,5.0,3.0,2019-03-24,"9,467"
401079107,BAL,PHI,4.0,11.0,2019-03-24,"8,349"
401079109,NYY,MIN,5.0,3.0,2019-03-24,"9,467"
401079187,PIT,BAL,1.0,1.0,2019-03-24,"5,954"
401079110,TB,ATL,2.0,4.0,2019-03-24,"7,067"
401079107,BAL,PHI,4.0,11.0,2019-03-24,"8,349"
401079116,NYY,WSH,3.0,5.0,2019-03-25,"22,735"
401079119,TB,PHI,2.0,3.0,2019-03-25,"7,886"
401079117,NYM,BAL,9.0,7.0,2019-03-25,"7,353"
401079115,MIL,TOR,10.0,5.0,2019-03-25,"24,482"
401079115,MIL,TOR,10.0,5.0,2019-03-25,"24,482"
401079117,NYM,BAL,9.0,7.0,2019-03-25,"7,353"
401079119,TB,PHI,2.0,3.0,2019-03-25,"7,886"
401079116,NYY,WSH,3.0,5.0,2019-03-25,"22,735"
401079113,BOS,CHC,2.0,3.0,2019-03-26,"16,100"
401079123,DET,TB,3.0,9.0,2019-03-26,"7,025"
401079120,BOS,CHC,7.0,16.0,2019-03-26,"15,913"
401079124,MIL,TOR,0.0,2.0,2019-03-26,"22,502"
401079120,BOS,CHC,7.0,16.0,2019-03-26,"15,913"
401079124,MIL,TOR,0.0,2.0,2019-03-26,"22,502"
401079123,DET,TB,3.0,9.0,2019-03-26,"7,025"
401079113,BOS,CHC,2.0,3.0,2019-03-26,"16,100"
401074738,HOU,TB,5.0,1.0,2019-03-28,"25,025"
401074737,DET,TOR,2.0,0.0,2019-03-28,"45,048"
401074734,BAL,NYY,2.0,7.0,2019-03-28,"46,928"
401074738,HOU,TB,5.0,1.0,2019-03-28,"25,025"
401074734,BAL,NYY,2.0,7.0,2019-03-28,"46,928"
401074747,BOS,SEA,4.0,12.0,2019-03-28,"45,601"
401074737,DET,TOR,2.0,0.0,2019-03-28,"45,048"
401074747,BOS,SEA,4.0,12.0,2019-03-28,"45,601"
401074749,DET,TOR,0.0,6.0,2019-03-29,"18,054"
401074750,HOU,TB,2.0,4.0,2019-03-29,"13,059"
401074749,DET,TOR,0.0,6.0,2019-03-29,"18,054"
401074750,HOU,TB,2.0,4.0,2019-03-29,"13,059"
401074755,BOS,SEA,7.0,6.0,2019-03-30,"29,002"
401074755,BOS,SEA,7.0,6.0,2019-03-30,"29,002"
401074757,BAL,NYY,5.0,3.0,2019-03-30,"42,203"
401074761,DET,TOR,0.0,3.0,2019-03-30,"25,429"
401074762,HOU,TB,1.0,3.0,2019-03-30,"16,010"
401074757,BAL,NYY,5.0,3.0,2019-03-30,"42,203"
401074761,DET,TOR,0.0,3.0,2019-03-30,"25,429"
401074762,HOU,TB,1.0,3.0,2019-03-30,"16,010"
401074770,BOS,SEA,5.0,6.0,2019-03-31,"34,933"
401074772,BAL,NYY,7.0,5.0,2019-03-31,"38,419"
401074775,DET,TOR,4.0,3.0,2019-03-31,"16,098"
401074776,HOU,TB,1.0,3.0,2019-03-31,"18,473"
401074785,BOS,SEA,8.0,10.0,2019-03-31,"33,393"
401074772,BAL,NYY,7.0,5.0,2019-03-31,"38,419"
401074775,DET,TOR,4.0,3.0,2019-03-31,"16,098"
401074776,HOU,TB,1.0,3.0,2019-03-31,"18,473"
401074785,BOS,SEA,8.0,10.0,2019-03-31,"33,393"
401074770,BOS,SEA,5.0,6.0,2019-03-31,"34,933"
401074790,DET,NYY,1.0,3.0,2019-04-01,"32,036"
401074790,DET,NYY,1.0,3.0,2019-04-01,"32,036"
401074787,BAL,TOR,6.0,5.0,2019-04-01,"10,460"
401074789,COL,TB,1.0,7.0,2019-04-01,"10,860"
401074787,BAL,TOR,6.0,5.0,2019-04-01,"10,460"
401074789,COL,TB,1.0,7.0,2019-04-01,"10,860"
401074801,COL,TB,0.0,4.0,2019-04-02,"10,933"
401074800,BAL,TOR,2.0,1.0,2019-04-02,"12,110"
401074801,COL,TB,0.0,4.0,2019-04-02,"10,933"
401074797,BOS,OAK,0.0,7.0,2019-04-02,"12,417"
401074800,BAL,TOR,2.0,1.0,2019-04-02,"12,110"
401074802,DET,NYY,3.0,1.0,2019-04-02,"32,018"
401074797,BOS,OAK,0.0,7.0,2019-04-02,"12,417"
401074802,DET,NYY,3.0,1.0,2019-04-02,"32,018"
401074815,DET,NYY,2.0,1.0,2019-04-03,"33,038"
401074812,BAL,TOR,3.0,5.0,2019-04-03,"11,436"
401074814,COL,TB,1.0,0.0,2019-04-03,"11,093"
401074809,BOS,OAK,0.0,1.0,2019-04-03,"12,721"
401074814,COL,TB,1.0,0.0,2019-04-03,"11,093"
401074815,DET,NYY,2.0,1.0,2019-04-03,"33,038"
401074812,BAL,TOR,3.0,5.0,2019-04-03,"11,436"
401074809,BOS,OAK,0.0,1.0,2019-04-03,"12,721"
401074831,NYY,BAL,8.0,4.0,2019-04-04,"44,182"
401074832,BOS,OAK,3.0,7.0,2019-04-04,"15,095"
401074829,TOR,CLE,1.0,4.0,2019-04-04,"10,375"
401074824,BOS,OAK,6.0,3.0,2019-04-04,"14,207"
401074831,NYY,BAL,8.0,4.0,2019-04-04,"44,182"
401074832,BOS,OAK,3.0,7.0,2019-04-04,"15,095"
401074829,TOR,CLE,1.0,4.0,2019-04-04,"10,375"
401074824,BOS,OAK,6.0,3.0,2019-04-04,"14,207"
401074840,TOR,CLE,2.0,3.0,2019-04-05,"12,881"
401074835,BOS,ARI,8.0,15.0,2019-04-05,"48,338"
401074840,TOR,CLE,2.0,3.0,2019-04-05,"12,881"
401074835,BOS,ARI,8.0,15.0,2019-04-05,"48,338"
401074838,TB,SF,5.0,2.0,2019-04-05,"41,067"
401074838,TB,SF,5.0,2.0,2019-04-05,"41,067"
401074852,TB,SF,4.0,6.0,2019-04-06,"31,828"
401074854,TOR,CLE,2.0,7.0,2019-04-06,"18,429"
401074854,TOR,CLE,2.0,7.0,2019-04-06,"18,429"
401074858,NYY,BAL,6.0,4.0,2019-04-06,"27,504"
401074852,TB,SF,4.0,6.0,2019-04-06,"31,828"
401074858,NYY,BAL,6.0,4.0,2019-04-06,"27,504"
401074868,TOR,CLE,1.0,3.0,2019-04-07,"17,264"
401074860,BOS,ARI,1.0,0.0,2019-04-07,"31,565"
401074866,TB,SF,3.0,0.0,2019-04-07,"31,574"
401074871,NYY,BAL,15.0,3.0,2019-04-07,"33,102"
401074845,BOS,ARI,4.0,5.0,2019-04-07,"35,969"
401074845,BOS,ARI,4.0,5.0,2019-04-07,"35,969"
401074871,NYY,BAL,15.0,3.0,2019-04-07,"33,102"
401074868,TOR,CLE,1.0,3.0,2019-04-07,"17,264"
401074860,BOS,ARI,1.0,0.0,2019-04-07,"31,565"
401074866,TB,SF,3.0,0.0,2019-04-07,"31,574"
401074881,TB,CHW,5.0,1.0,2019-04-08,"11,734"
401074882,OAK,BAL,4.0,12.0,2019-04-08,"6,585"
401074877,NYY,HOU,3.0,4.0,2019-04-08,"27,631"
401074881,TB,CHW,5.0,1.0,2019-04-08,"11,734"
