,game,away,home,away-score,home-score,date,attendance,winner
1234,370923114,NYY,TOR,5.0,1.0,2017-09-23,"46,949",NYY
1235,370923117,BOS,CIN,5.0,0.0,2017-09-23,"36,076",BOS
1236,370923101,TB,BAL,9.0,6.0,2017-09-23,"42,802",TB
1237,370924114,NYY,TOR,5.0,9.0,2017-09-24,"47,394",TOR
1238,370924117,BOS,CIN,5.0,4.0,2017-09-24,"25,545",BOS
1239,370924101,TB,BAL,4.0,9.0,2017-09-24,"23,424",BAL
1240,370925110,KC,NYY,3.0,11.0,2017-09-25,"40,023",NYY
1241,370925102,TOR,BOS,6.0,4.0,2017-09-25,"33,940",TOR
1242,370926110,TB,NYY,1.0,6.0,2017-09-26,"30,434",NYY
1243,370926123,BAL,PIT,1.0,10.0,2017-09-26,"19,318",PIT
1244,370926102,TOR,BOS,9.0,4.0,2017-09-26,"33,999",TOR
1245,370927123,BAL,PIT,3.0,5.0,2017-09-27,"24,779",PIT
1246,370927102,TOR,BOS,7.0,10.0,2017-09-27,"34,445",BOS
1247,370927110,TB,NYY,1.0,6.0,2017-09-27,"30,549",NYY
1248,370928110,TB,NYY,9.0,6.0,2017-09-28,"32,933",TB
1249,370928102,HOU,BOS,12.0,2.0,2017-09-28,"34,222",HOU
1250,370929110,TOR,NYY,0.0,4.0,2017-09-29,"35,735",NYY
1251,370929102,HOU,BOS,3.0,2.0,2017-09-29,"36,623",HOU
1252,370929130,BAL,TB,0.0,7.0,2017-09-29,"21,142",TB
1253,370930102,HOU,BOS,3.0,6.0,2017-09-30,"35,722",BOS
1254,370930110,TOR,NYY,1.0,2.0,2017-09-30,"39,457",NYY
1255,370930130,BAL,TB,3.0,4.0,2017-09-30,"15,416",TB
1256,371001102,HOU,BOS,4.0,3.0,2017-10-01,"34,517",HOU
1257,371001110,TOR,NYY,2.0,1.0,2017-10-01,"37,428",TOR
1258,371001130,BAL,TB,0.0,6.0,2017-10-01,"16,018",TB
1259,400910181,BAL,TB,0.0,6.0,2017-10-01,"16,018",TB
1260,371003110,MIN,NYY,4.0,8.0,2017-10-04,"49,280",NYY
1261,371005105,NYY,CLE,0.0,4.0,2017-10-05,"37,612",CLE
1262,371005118,BOS,HOU,2.0,8.0,2017-10-05,"43,102",HOU
1263,371006118,BOS,HOU,2.0,8.0,2017-10-06,"43,410",HOU
1264,371006105,NYY,CLE,8.0,9.0,2017-10-06,"37,681",CLE
1265,371008102,HOU,BOS,3.0,10.0,2017-10-08,"38,010",BOS
1266,371008110,CLE,NYY,0.0,1.0,2017-10-08,"48,614",NYY
1267,371009102,HOU,BOS,5.0,4.0,2017-10-09,"37,305",HOU
1268,371009110,CLE,NYY,3.0,7.0,2017-10-09,"47,316",NYY
1269,371011105,NYY,CLE,5.0,2.0,2017-10-12,"37,802",NYY
1270,371013118,NYY,HOU,1.0,2.0,2017-10-14,"43,116",HOU
1271,371014118,NYY,HOU,1.0,2.0,2017-10-14,"43,193",HOU
1272,371016110,HOU,NYY,1.0,8.0,2017-10-17,"49,373",NYY
1273,371017110,HOU,NYY,4.0,6.0,2017-10-17,"48,804",NYY
1274,371018110,HOU,NYY,0.0,5.0,2017-10-18,"49,647",NYY
1275,371020118,NYY,HOU,1.0,7.0,2017-10-21,"43,179",HOU
1276,371021118,NYY,HOU,0.0,4.0,2017-10-22,"43,201",HOU
1277,380329130,BOS,TB,4.0,6.0,2018-03-29,"31,042",TB
1278,380329114,NYY,TOR,6.0,1.0,2018-03-29,"48,115",NYY
1279,380329101,MIN,BAL,2.0,3.0,2018-03-29,"45,469",BAL
1280,380330114,NYY,TOR,4.0,2.0,2018-03-30,"33,716",NYY
1281,380330130,BOS,TB,1.0,0.0,2018-03-30,"19,203",BOS
1282,380331114,NYY,TOR,3.0,5.0,2018-03-31,"37,692",TOR
1283,380331130,BOS,TB,3.0,2.0,2018-03-31,"17,838",BOS
1284,380331101,MIN,BAL,6.0,2.0,2018-03-31,"17,763",MIN
1285,380401101,MIN,BAL,7.0,0.0,2018-04-01,"17,212",MIN
1286,380401114,NYY,TOR,4.0,7.0,2018-04-01,"29,091",TOR
1287,380401130,BOS,TB,2.0,1.0,2018-04-01,"14,256",BOS
1288,380402118,BAL,HOU,1.0,6.0,2018-04-02,"42,675",HOU
1289,380402114,CHW,TOR,2.0,4.0,2018-04-02,"16,629",TOR
1290,380402128,BOS,MIA,7.0,3.0,2018-04-02,"11,113",BOS
1291,380403128,BOS,MIA,4.0,2.0,2018-04-03,"14,953",BOS
1292,380403114,CHW,TOR,5.0,14.0,2018-04-03,"17,451",TOR
1293,380403110,TB,NYY,4.0,11.0,2018-04-03,"46,776",NYY
1294,380403118,BAL,HOU,6.0,10.0,2018-04-04,"40,081",HOU
1295,380404110,TB,NYY,2.0,7.0,2018-04-04,"40,028",NYY
1296,380404118,BAL,HOU,2.0,3.0,2018-04-04,"27,698",HOU
1297,380404114,CHW,TOR,4.0,3.0,2018-04-04,"17,268",CHW
1298,380405102,TB,BOS,2.0,3.0,2018-04-05,"36,134",BOS
1299,380405110,BAL,NYY,5.0,2.0,2018-04-05,"33,653",BAL
1300,380406110,BAL,NYY,7.0,3.0,2018-04-06,"34,244",BAL
1301,380406113,TOR,TEX,8.0,5.0,2018-04-07,"21,670",TOR
1302,380407102,TB,BOS,3.0,10.0,2018-04-07,"31,821",BOS
1303,380407110,BAL,NYY,3.0,8.0,2018-04-07,"34,388",NYY
1304,380408113,TOR,TEX,7.0,4.0,2018-04-08,"26,902",TOR
1305,380407113,TOR,TEX,1.0,5.0,2018-04-08,"26,229",TEX
1306,380408102,TB,BOS,7.0,8.0,2018-04-08,"31,979",BOS
1307,380408110,BAL,NYY,8.0,7.0,2018-04-08,"37,096",BAL
1308,380409101,TOR,BAL,7.0,1.0,2018-04-09,"7,915",TOR
1309,380409104,TB,CHW,5.0,4.0,2018-04-09,"10,377",TB
1310,380410104,TB,CHW,6.0,5.0,2018-04-10,"10,069",TB
1311,380410102,NYY,BOS,1.0,14.0,2018-04-10,"32,357",BOS
1312,380410101,TOR,BAL,2.0,1.0,2018-04-10,"8,640",TOR
1313,380411104,TB,CHW,1.0,2.0,2018-04-11,"10,431",CHW
1314,380411101,TOR,BAL,3.0,5.0,2018-04-11,"10,399",BAL
1315,380411102,NYY,BOS,10.0,7.0,2018-04-11,"32,400",NYY
1316,380412102,NYY,BOS,3.0,6.0,2018-04-12,"36,341",BOS
1317,380413102,BAL,BOS,3.0,7.0,2018-04-13,"32,610",BOS
1318,380413105,TOR,CLE,8.0,4.0,2018-04-13,"25,592",TOR
1319,380413106,NYY,DET,8.0,6.0,2018-04-13,"21,363",NYY
1320,380413130,PHI,TB,2.0,1.0,2018-04-13,"13,372",PHI
1321,380414102,BAL,BOS,3.0,10.0,2018-04-14,"33,584",BOS
1322,380414130,PHI,TB,9.0,4.0,2018-04-14,"20,934",PHI
1323,380415130,PHI,TB,10.0,4.0,2018-04-15,"19,841",PHI
1324,380415102,BAL,BOS,1.0,3.0,2018-04-15,"32,489",BOS
1325,380416110,MIA,NYY,1.0,12.0,2018-04-16,"32,525",NYY
1326,380416130,TEX,TB,4.0,8.0,2018-04-16,"9,363",TB
1327,380417214,KC,TOR,3.0,11.0,2018-04-17,,TOR
1328,380417110,MIA,NYY,9.0,1.0,2018-04-17,"34,005",MIA
1329,380417106,BAL,DET,2.0,4.0,2018-04-17,"15,530",DET
1330,380417314,KC,TOR,4.0,5.0,2018-04-17,"18,645",TOR
1331,380417130,TEX,TB,7.0,2.0,2018-04-17,"8,972",TEX
1332,380417103,BOS,LAA,10.0,1.0,2018-04-18,"44,822",BOS
1333,380418106,BAL,DET,5.0,6.0,2018-04-18,"15,178",DET
1334,380418130,TEX,TB,2.0,4.0,2018-04-18,"8,657",TB
1335,380418114,KC,TOR,5.0,15.0,2018-04-18,"28,803",TOR
1336,380419106,BAL,DET,8.0,13.0,2018-04-19,"15,916",DET
1337,380418103,BOS,LAA,9.0,0.0,2018-04-19,"34,508",BOS
1338,380419110,TOR,NYY,3.0,4.0,2018-04-19,"36,665",NYY
1339,380420130,MIN,TB,7.0,8.0,2018-04-20,"9,786",TB
1340,380420110,TOR,NYY,8.0,5.0,2018-04-20,"39,197",TOR
1341,380419103,BOS,LAA,8.0,2.0,2018-04-20,"36,253",BOS
1342,380420101,CLE,BAL,1.0,3.0,2018-04-20,"20,004",BAL
1343,380420111,BOS,OAK,7.0,3.0,2018-04-21,"23,473",BOS
1344,380421110,TOR,NYY,1.0,9.0,2018-04-21,"40,986",NYY
1345,380421101,CLE,BAL,4.0,0.0,2018-04-21,"29,187",CLE
1346,380421130,MIN,TB,1.0,10.0,2018-04-21,"10,106",TB
1347,380421111,BOS,OAK,0.0,3.0,2018-04-22,"25,746",OAK
1348,380422101,CLE,BAL,7.0,3.0,2018-04-22,"27,394",CLE
1349,380422110,TOR,NYY,1.0,5.0,2018-04-22,"43,628",NYY
1350,380422130,MIN,TB,6.0,8.0,2018-04-22,"12,515",TB
1351,380422111,BOS,OAK,1.0,4.0,2018-04-22,"29,804",OAK
1352,380423110,MIN,NYY,1.0,14.0,2018-04-23,"39,249",NYY
1353,380423101,CLE,BAL,2.0,1.0,2018-04-23,"10,614",CLE
1354,380424114,BOS,TOR,3.0,4.0,2018-04-24,"20,070",TOR
1355,380424110,MIN,NYY,3.0,8.0,2018-04-24,"39,025",NYY
1356,380425110,MIN,NYY,4.0,7.0,2018-04-25,"39,243",NYY
1357,380425101,TB,BAL,8.0,4.0,2018-04-25,"8,730",TB
1358,380425114,BOS,TOR,4.0,3.0,2018-04-25,"18,914",BOS
1359,380426110,MIN,NYY,3.0,4.0,2018-04-26,"40,758",NYY
1360,380426101,TB,BAL,9.0,5.0,2018-04-26,"9,596",TB
1361,380426114,BOS,TOR,5.0,4.0,2018-04-26,"23,571",BOS
1362,380427101,DET,BAL,0.0,6.0,2018-04-27,"14,223",BAL
1363,380427114,TEX,TOR,6.0,4.0,2018-04-27,"26,312",TEX
1364,380427102,TB,BOS,4.0,3.0,2018-04-27,"32,620",TB
1365,380428101,DET,BAL,9.0,5.0,2018-04-28,"20,896",DET
1366,380427103,NYY,LAA,4.0,3.0,2018-04-28,"40,416",NYY
1367,380428102,TB,BOS,12.0,6.0,2018-04-28,"35,795",TB
1368,380428114,TEX,TOR,7.0,4.0,2018-04-28,"39,176",TEX
1369,380429114,TEX,TOR,2.0,7.0,2018-04-29,"31,669",TOR
1370,380429102,TB,BOS,3.0,4.0,2018-04-29,"32,888",BOS
1371,380428103,NYY,LAA,11.0,1.0,2018-04-29,"44,649",NYY
1372,380429101,DET,BAL,3.0,5.0,2018-04-29,"28,089",BAL
1373,380429103,NYY,LAA,2.0,1.0,2018-04-30,"44,593",NYY
1374,380430102,KC,BOS,6.0,10.0,2018-04-30,"31,314",BOS
1375,380430106,TB,DET,3.0,2.0,2018-04-30,"19,398",TB
1376,380501106,TB,DET,1.0,2.0,2018-05-01,"17,255",DET
1377,380430109,TOR,MIN,7.0,5.0,2018-05-01,"16,456",TOR
1378,380430118,NYY,HOU,1.0,2.0,2018-05-01,"30,061",HOU
1379,380501102,KC,BOS,7.0,6.0,2018-05-01,"34,466",KC
1380,380502109,TOR,MIN,0.0,4.0,2018-05-02,"16,420",MIN
1381,380502102,KC,BOS,4.0,5.0,2018-05-02,"32,267",BOS
1382,380502106,TB,DET,2.0,3.0,2018-05-02,"20,866",DET
1383,380501118,NYY,HOU,4.0,0.0,2018-05-02,"34,386",NYY
1384,380501109,TOR,MIN,7.0,4.0,2018-05-02,"16,245",TOR
1385,380501103,BAL,LAA,2.0,3.0,2018-05-02,"32,345",LAA
1386,380503118,NYY,HOU,6.0,5.0,2018-05-03,"34,838",NYY
1387,380503205,TOR,CLE,13.0,11.0,2018-05-03,,TOR
1388,380502118,NYY,HOU,4.0,0.0,2018-05-03,"31,617",NYY
1389,380502103,BAL,LAA,7.0,10.0,2018-05-03,"32,156",LAA
1390,380503113,BOS,TEX,5.0,11.0,2018-05-04,"22,348",TEX
1391,380503305,TOR,CLE,4.0,13.0,2018-05-04,"19,008",CLE
1392,380503103,BAL,LAA,3.0,12.0,2018-05-04,"35,879",LAA
1393,380504110,CLE,NYY,6.0,7.0,2018-05-04,"46,869",NYY
1394,380504130,TOR,TB,2.0,6.0,2018-05-04,"11,117",TB
1395,380505110,CLE,NYY,2.0,5.0,2018-05-05,"43,075",NYY
1396,380504113,BOS,TEX,5.0,1.0,2018-05-05,"31,404",BOS
1397,380504111,BAL,OAK,4.0,6.0,2018-05-05,"12,723",OAK
1398,380505130,TOR,TB,3.0,5.0,2018-05-05,"16,297",TB
1399,380506113,BOS,TEX,6.0,1.0,2018-05-06,"28,360",BOS
1400,380506111,BAL,OAK,1.0,2.0,2018-05-06,"17,112",OAK
1401,380506110,CLE,NYY,4.0,7.0,2018-05-06,"40,107",NYY
1402,380505111,BAL,OAK,0.0,2.0,2018-05-06,"24,612",OAK
1403,380505113,BOS,TEX,6.0,5.0,2018-05-06,"35,728",BOS
1404,380506130,TOR,TB,2.0,1.0,2018-05-06,"14,032",TOR
1405,380508101,KC,BAL,15.0,7.0,2018-05-08,"10,863",KC
1406,380508110,BOS,NYY,2.0,3.0,2018-05-08,"45,773",NYY
1407,380508114,SEA,TOR,5.0,0.0,2018-05-08,"20,513",SEA
1408,380508130,ATL,TB,1.0,0.0,2018-05-08,"15,382",ATL
1409,380509110,BOS,NYY,6.0,9.0,2018-05-09,"47,088",NYY
1410,380509101,KC,BAL,3.0,5.0,2018-05-09,"14,375",BAL
1411,380509114,SEA,TOR,2.0,5.0,2018-05-09,"20,290",TOR
1412,380509130,ATL,TB,5.0,2.0,2018-05-09,"12,082",ATL
1413,380510114,SEA,TOR,9.0,3.0,2018-05-10,"22,315",SEA
1414,380510101,KC,BAL,6.0,11.0,2018-05-10,"17,842",BAL
1415,380510110,BOS,NYY,5.0,4.0,2018-05-10,"46,899",BOS
1416,380511114,BOS,TOR,3.0,5.0,2018-05-11,"28,695",TOR
1417,380511110,OAK,NYY,10.0,5.0,2018-05-11,"43,093",OAK
1418,380511101,TB,BAL,4.0,9.0,2018-05-11,"28,170",BAL
1419,380512110,OAK,NYY,6.0,7.0,2018-05-12,"41,859",NYY
1420,380512201,TB,BAL,3.0,6.0,2018-05-12,,BAL
1421,380512114,BOS,TOR,5.0,2.0,2018-05-12,"37,588",BOS
1422,380512301,TB,BAL,10.0,3.0,2018-05-12,"24,534",TB
1423,380513101,TB,BAL,1.0,17.0,2018-05-13,"25,257",BAL
1424,380513110,OAK,NYY,2.0,6.0,2018-05-13,"40,538",NYY
1425,380513114,BOS,TOR,5.0,3.0,2018-05-13,"37,888",BOS
1426,380514102,OAK,BOS,6.0,5.0,2018-05-14,"35,249",OAK
1427,380514107,TB,KC,2.0,1.0,2018-05-14,"14,174",TB
1428,380515121,TOR,NYM,2.0,12.0,2018-05-15,"28,967",NYM
1429,380515102,OAK,BOS,5.0,3.0,2018-05-15,"34,906",OAK
1430,380515120,NYY,WSH,3.0,5.0,2018-05-15,"41,567",WSH
1431,380516102,OAK,BOS,4.0,6.0,2018-05-16,"34,947",BOS
1432,380516107,TB,KC,5.0,3.0,2018-05-16,"19,611",TB
1433,380515107,TB,KC,6.0,5.0,2018-05-16,"21,500",TB
1434,380516101,PHI,BAL,4.0,1.0,2018-05-16,"29,706",PHI
1435,380516121,TOR,NYM,12.0,1.0,2018-05-16,"28,400",TOR
1436,380517114,OAK,TOR,10.0,5.0,2018-05-17,"22,893",OAK
1437,380517102,BAL,BOS,2.0,6.0,2018-05-17,"36,615",BOS
1438,380517103,TB,LAA,7.0,1.0,2018-05-18,"30,487",TB
1439,380518114,OAK,TOR,3.0,1.0,2018-05-18,"21,703",OAK
1440,380518102,BAL,BOS,7.0,4.0,2018-05-18,"34,935",BAL
1441,380519107,NYY,KC,8.0,3.0,2018-05-19,"33,684",NYY
1442,380519114,OAK,TOR,5.0,4.0,2018-05-19,"35,786",OAK
1443,380519102,BAL,BOS,3.0,6.0,2018-05-19,"34,195",BOS
1444,380518107,NYY,KC,2.0,5.0,2018-05-19,"26,433",KC
1445,380518103,TB,LAA,8.0,3.0,2018-05-19,"40,067",TB
1446,380519103,TB,LAA,5.0,3.0,2018-05-20,"37,232",TB
1447,380520102,BAL,BOS,0.0,5.0,2018-05-20,"35,550",BOS
1448,380520114,OAK,TOR,9.0,2.0,2018-05-20,"30,676",OAK
1449,380520107,NYY,KC,10.0,1.0,2018-05-20,"24,121",NYY
1450,380520103,TB,LAA,2.0,5.0,2018-05-20,"38,560",LAA
1451,380522130,BOS,TB,4.0,2.0,2018-05-22,"10,642",BOS
1452,380521113,NYY,TEX,10.0,5.0,2018-05-22,"29,553",NYY
1453,380521104,BAL,CHW,3.0,2.0,2018-05-22,"11,628",BAL
1454,380522114,LAA,TOR,3.0,5.0,2018-05-22,"21,480",TOR
1455,380523113,NYY,TEX,10.0,12.0,2018-05-23,"31,304",TEX
1456,380523114,LAA,TOR,5.0,4.0,2018-05-23,"25,504",LAA
1457,380522113,NYY,TEX,4.0,6.0,2018-05-23,"30,325",TEX
1458,380522104,BAL,CHW,2.0,3.0,2018-05-23,"12,590",CHW
1459,380523130,BOS,TB,4.0,1.0,2018-05-23,"10,194",BOS
1460,380524130,BOS,TB,3.0,6.0,2018-05-24,"12,468",TB
1461,380524104,BAL,CHW,9.0,3.0,2018-05-24,"19,147",BAL
1462,380524114,LAA,TOR,8.0,1.0,2018-05-24,"43,344",LAA
1463,380523104,BAL,CHW,1.0,11.0,2018-05-24,"17,056",CHW
1464,380525110,LAA,NYY,1.0,2.0,2018-05-25,"46,056",NYY
1465,380525122,TOR,PHI,6.0,5.0,2018-05-25,"21,374",TOR
1466,380525102,ATL,BOS,2.0,6.0,2018-05-25,"37,008",BOS
1467,380525130,BAL,TB,2.0,0.0,2018-05-25,"11,354",BAL
1468,380526102,ATL,BOS,6.0,8.0,2018-05-26,"36,510",BOS
1469,380526122,TOR,PHI,1.0,2.0,2018-05-26,"26,788",PHI
1470,380526130,BAL,TB,1.0,5.0,2018-05-26,"14,744",TB
1471,380526110,LAA,NYY,11.0,4.0,2018-05-26,"44,565",LAA
1472,380527122,TOR,PHI,5.0,3.0,2018-05-27,"24,182",TOR
1473,380527130,BAL,TB,3.0,8.0,2018-05-27,"13,311",TB
1474,380527110,LAA,NYY,1.0,3.0,2018-05-27,"46,109",NYY
1475,380527102,ATL,BOS,7.0,1.0,2018-05-27,"36,543",ATL
1476,380528110,HOU,NYY,5.0,1.0,2018-05-28,"46,583",HOU
1477,380528101,WSH,BAL,6.0,0.0,2018-05-28,"36,139",WSH
1478,380528102,TOR,BOS,3.0,8.0,2018-05-28,"34,700",BOS
1479,380528111,TB,OAK,1.0,0.0,2018-05-28,"10,881",TB
1480,380529101,WSH,BAL,3.0,2.0,2018-05-29,"13,935",WSH
1481,380529110,HOU,NYY,5.0,6.0,2018-05-29,"45,458",NYY
1482,380529102,TOR,BOS,3.0,8.0,2018-05-29,"33,380",BOS
1483,380530101,WSH,BAL,2.0,0.0,2018-05-30,"20,370",WSH
1484,380530110,HOU,NYY,3.0,5.0,2018-05-30,"45,229",NYY
1485,380529111,TB,OAK,4.0,3.0,2018-05-30,"7,521",TB
1486,380530102,TOR,BOS,4.0,6.0,2018-05-30,"33,451",BOS
1487,380530111,TB,OAK,6.0,0.0,2018-05-31,"6,705",TB
1488,380531111,TB,OAK,3.0,7.0,2018-05-31,"12,070",OAK
1489,380531118,BOS,HOU,2.0,4.0,2018-06-01,"30,658",HOU
1490,380601101,NYY,BAL,4.0,1.0,2018-06-01,"26,500",NYY
1491,380601106,TOR,DET,2.0,5.0,2018-06-01,"22,192",DET
1492,380602101,NYY,BAL,8.0,5.0,2018-06-02,"32,823",NYY
1493,380601118,BOS,HOU,3.0,7.0,2018-06-02,"37,244",HOU
1494,380601112,TB,SEA,3.0,4.0,2018-06-02,"22,636",SEA
1495,380602106,TOR,DET,4.0,7.0,2018-06-02,"34,674",DET
1496,380602118,BOS,HOU,5.0,4.0,2018-06-02,"38,640",BOS
1497,380602112,TB,SEA,1.0,3.0,2018-06-03,"28,599",SEA
1498,380603106,TOR,DET,8.0,4.0,2018-06-03,"24,658",TOR
1499,380603112,TB,SEA,1.0,2.0,2018-06-03,"26,567",SEA
1500,380603118,BOS,HOU,9.0,3.0,2018-06-03,"33,431",BOS
1501,380604310,NYY,DET,2.0,4.0,2018-06-04,"24,165",DET
1502,380604210,NYY,DET,7.0,4.0,2018-06-04,"28,016",NYY
1503,380605102,DET,BOS,0.0,6.0,2018-06-05,"34,762",BOS
1504,380605121,BAL,NYM,2.0,1.0,2018-06-05,"25,342",BAL
1505,380605120,TB,WSH,2.0,4.0,2018-06-05,"32,165",WSH
1506,380605114,NYY,TOR,7.0,2.0,2018-06-05,"29,308",NYY
1507,380606120,TB,WSH,2.0,11.0,2018-06-06,"33,106",WSH
1508,380606121,BAL,NYM,1.0,0.0,2018-06-06,"30,366",BAL
1509,380606114,NYY,TOR,3.0,0.0,2018-06-06,"27,838",NYY
1510,380606102,DET,BOS,1.0,7.0,2018-06-06,"35,182",BOS
1511,380607102,DET,BOS,7.0,2.0,2018-06-07,"36,556",DET
1512,380607114,BAL,TOR,4.0,5.0,2018-06-07,"24,494",TOR
1513,380607130,SEA,TB,5.0,4.0,2018-06-07,"10,342",SEA
1514,380608130,SEA,TB,4.0,3.0,2018-06-08,"12,435",SEA
1515,380608121,NYY,NYM,4.0,1.0,2018-06-08,"42,961",NYY
1516,380608102,CHW,BOS,1.0,0.0,2018-06-08,"36,593",CHW
1517,380608114,BAL,TOR,1.0,5.0,2018-06-08,"28,863",TOR
1518,380609114,BAL,TOR,3.0,4.0,2018-06-09,"34,643",TOR
1519,380609102,CHW,BOS,2.0,4.0,2018-06-09,"36,675",BOS
1520,380609130,SEA,TB,3.0,7.0,2018-06-09,"12,258",TB
1521,380609121,NYY,NYM,4.0,3.0,2018-06-09,"43,603",NYY
1522,380610102,CHW,BOS,5.0,2.0,2018-06-10,"36,998",CHW
1523,380610114,BAL,TOR,3.0,13.0,2018-06-10,"33,485",TOR
1524,380610130,SEA,TB,5.0,4.0,2018-06-10,"10,512",SEA
1525,380611101,BOS,BAL,2.0,0.0,2018-06-11,"15,934",BOS
1526,380611130,TOR,TB,4.0,8.0,2018-06-11,"10,769",TB
1527,380610121,NYY,NYM,0.0,2.0,2018-06-11,"36,171",NYM
1528,380612101,BOS,BAL,6.0,4.0,2018-06-12,"21,837",BOS
1529,380612110,WSH,NYY,0.0,3.0,2018-06-12,"44,220",NYY
1530,380612130,TOR,TB,1.0,4.0,2018-06-12,"11,162",TB
1531,380613130,TOR,TB,0.0,1.0,2018-06-13,"10,847",TB
1532,380613101,BOS,BAL,5.0,1.0,2018-06-13,"17,217",BOS
1533,380613110,WSH,NYY,5.0,4.0,2018-06-13,"45,030",WSH
1534,380614110,TB,NYY,3.0,4.0,2018-06-14,"45,066",NYY
1535,380615114,WSH,TOR,5.0,6.0,2018-06-15,"29,633",TOR
1536,380615110,TB,NYY,0.0,5.0,2018-06-15,"45,112",NYY
1537,380614112,BOS,SEA,2.0,1.0,2018-06-15,"30,479",BOS
1538,380615101,MIA,BAL,2.0,0.0,2018-06-15,"23,968",MIA
1539,380615112,BOS,SEA,6.0,7.0,2018-06-16,"44,459",SEA
1540,380616110,TB,NYY,1.0,4.0,2018-06-16,"46,249",NYY
1541,380616101,MIA,BAL,5.0,4.0,2018-06-16,"23,948",MIA
1542,380616114,WSH,TOR,0.0,2.0,2018-06-16,"36,044",TOR
1543,380617112,BOS,SEA,9.0,3.0,2018-06-17,"46,462",BOS
1544,380616112,BOS,SEA,0.0,1.0,2018-06-17,"44,151",SEA
1545,380617101,MIA,BAL,4.0,10.0,2018-06-17,"21,421",BAL
1546,380617114,WSH,TOR,6.0,8.0,2018-06-17,"35,146",TOR
1547,380617110,TB,NYY,3.0,1.0,2018-06-17,"46,400",TB
1548,380618120,NYY,WSH,4.0,2.0,2018-06-18,"42,723",NYY
1549,380619114,ATL,TOR,11.0,4.0,2018-06-19,"32,466",ATL
1550,380619120,BAL,WSH,7.0,9.0,2018-06-19,"33,391",WSH
1551,380619110,SEA,NYY,2.0,7.0,2018-06-19,"45,122",NYY
1552,380618118,TB,HOU,4.0,5.0,2018-06-19,"34,151",HOU
1553,380619109,BOS,MIN,2.0,6.0,2018-06-20,"28,550",MIN
1554,380619118,TB,HOU,2.0,1.0,2018-06-20,"37,414",TB
1555,380620114,ATL,TOR,4.0,5.0,2018-06-20,"45,563",TOR
1556,380620110,SEA,NYY,5.0,7.0,2018-06-20,"46,047",NYY
1557,380620120,BAL,WSH,3.0,0.0,2018-06-20,"32,153",BAL
1558,380621109,BOS,MIN,9.0,2.0,2018-06-21,"32,631",BOS
1559,380621110,SEA,NYY,3.0,4.0,2018-06-21,"46,658",NYY
1560,380621120,BAL,WSH,2.0,4.0,2018-06-21,"36,868",WSH
1561,380620109,BOS,MIN,1.0,4.0,2018-06-21,"33,153",MIN
1562,380620118,TB,HOU,1.0,5.0,2018-06-21,"43,409",HOU
1563,380621103,TOR,LAA,5.0,8.0,2018-06-22,"30,416",LAA
1564,380622102,SEA,BOS,10.0,14.0,2018-06-22,"37,342",BOS
1565,380622130,NYY,TB,1.0,2.0,2018-06-22,"27,252",TB
1566,380622115,BAL,ATL,10.0,7.0,2018-06-22,"37,192",BAL
1567,380622103,TOR,LAA,1.0,2.0,2018-06-23,"38,028",LAA
1568,380623115,BAL,ATL,7.0,5.0,2018-06-23,"40,333",BAL
1569,380623130,NYY,TB,0.0,4.0,2018-06-23,"29,831",TB
1570,380623102,SEA,BOS,7.0,2.0,2018-06-23,"36,051",SEA
1571,380624103,TOR,LAA,7.0,6.0,2018-06-24,"33,102",TOR
1572,380624115,BAL,ATL,3.0,7.0,2018-06-24,"33,794",ATL
1573,380624102,SEA,BOS,0.0,5.0,2018-06-24,"36,274",BOS
1574,380623103,TOR,LAA,4.0,1.0,2018-06-24,"40,612",TOR
1575,380624130,NYY,TB,6.0,7.0,2018-06-24,"23,667",TB
1576,380625101,SEA,BAL,5.0,3.0,2018-06-25,"21,202",SEA
1577,380625122,NYY,PHI,4.0,2.0,2018-06-25,"44,136",NYY
1578,380625130,WSH,TB,0.0,11.0,2018-06-25,"13,624",TB
1579,380626102,LAA,BOS,1.0,9.0,2018-06-26,"37,366",BOS
1580,380626101,SEA,BAL,3.0,2.0,2018-06-26,"16,327",SEA
1581,380626122,NYY,PHI,6.0,0.0,2018-06-26,"43,568",NYY
1582,380625118,TOR,HOU,6.0,3.0,2018-06-26,"28,791",TOR
1583,380626130,WSH,TB,0.0,1.0,2018-06-26,"14,289",TB
1584,380627102,LAA,BOS,6.0,9.0,2018-06-27,"37,521",BOS
1585,380626118,TOR,HOU,0.0,7.0,2018-06-27,"38,700",HOU
1586,380627118,TOR,HOU,6.0,7.0,2018-06-27,"39,191",HOU
1587,400984093,TOR,HOU,6.0,7.0,2018-06-27,"39,191",HOU
1588,380627101,SEA,BAL,8.0,7.0,2018-06-27,"15,502",SEA
1589,380627122,NYY,PHI,0.0,3.0,2018-06-27,"42,028",PHI
1590,380628102,LAA,BOS,2.0,4.0,2018-06-28,"36,992",BOS
1591,380628130,HOU,TB,1.0,0.0,2018-06-28,"12,305",HOU
1592,380628101,SEA,BAL,4.0,2.0,2018-06-28,"14,263",SEA
1593,380629130,HOU,TB,2.0,3.0,2018-06-29,"15,797",TB
1594,380629114,DET,TOR,2.0,3.0,2018-06-29,"24,068",TOR
1595,380629110,BOS,NYY,1.0,8.0,2018-06-29,"47,120",NYY
1596,380629101,LAA,BAL,7.0,1.0,2018-06-29,"24,007",LAA
